0,008276416;0,006809771;0,7469182
0,0251055;0,006104589;0,8543606
0,04995081;0,006391138;1,242303
0,07747462;0,005363449;1,383156
0,1084207;0,003385626;1,565941
0,1432227;0,01406643;1,217424
0,1687252;0,01083421;1,331998
0,2019145;0,008879006;1,682415
0,2379385;0,006195806;1,803174
0,2767997;0,002993144;1,946169
0,3228243;0,01540304;1,856457
0,3646235;0,01497679;2,186243
0,4148888;0,01597777;2,567193
0,4741005;0,01834155;2,991725
0,5350938;0,01876803;3,059705
0,5989603;0,0245309;2,609435
0,6566956;0,02458762;2,978191
0,7175929;0,02338663;3,087016
0,7818161;0,02127514;3,224357
0,8493387;0,01847928;3,377564
0,9200396;0,01819827;2,865104
0,9784057;0,01453002;2,972817
1,039609;0,01059241;3,08349
1,103345;0,006457616;3,195348
1,169365;0,002177931;3,307864
1,237478;0,005839281;2,847149
1,294641;0,001375277;2,907831
1,353603;0,003147803;2,975165
1,414197;0,00771486;3,049439
1,476307;0,01231461;3,130865
1,539868;0,007240675;2,663026
1,597112;0,01006489;2,915139
1,660547;0,01113013;3,198252
1,730895;0,01045199;3,527397
1,804388;0,003374875;3,835884
1,884899;0,001461783;3,661435
1,964781;0,008081078;4,071023
2,053483;0,01848504;4,515517
2,151626;0,02950263;4,990891
2,259713;0,04092496;5,490647
2,370009;0,03219823;5,075792
2,479132;0,04052038;5,537549
2,592489;0,0466157;5,736094
2,710755;0,05108082;5,979586
2,833977;0,05434247;6,233135
2,955942;0,03667202;5,573039
3,06396;0,03395546;5,441171
3,178076;0,03276979;5,746678
3,298194;0,03340845;6,048192
3,424385;0,03595688;6,353426
3,556834;0,07061331;6,394233
3,689987;0,07662926;6,718645
3,82332;0,08103843;6,706505
3,958501;0,08435;6,787846
4,100211;0,08881412;7,113947
4,243679;0,1047405;6,702773
4,379302;0,1072283;6,811248
4,521386;0,1109061;7,129066
4,665449;0,1136424;7,22408
4,812027;0,1156986;7,356404
4,96482;0,1253272;7,271153
5,111402;0,1278089;7,351666
5,260407;0,1296815;7,466327
5,411851;0,1310885;7,592054
5,565668;0,1321668;7,725029
5,716329;0,13417;7,18426
5,855853;0,1307594;6,98899
5,998144;0,1282898;7,130009
6,142447;0,1264027;7,24608
6,282231;0,1227728;7,048282
6,423355;0,1157691;6,900829
6,561964;0,1136885;6,94486
6,700852;0,1120812;6,976862
6,839818;0,1108305;7,011058
6,978836;0,1098655;7,058949
7,11796;0,1081166;6,681126
7,246529;0,1057541;6,471809
7,370011;0,1018018;6,257579
7,487575;0,09625928;6,016417
7,598388;0,08921868;5,750298
7,709795;0,07845725;5,443004
7,81759;0,07452849;5,473922
7,924401;0,07156083;5,489771
8,03011;0,06933077;5,519083
8,134789;0,06765384;5,569541
8,238655;0,06516088;4,989789
8,335094;0,06420018;5,041212
8,431133;0,06346537;5,121094
8,527067;0,06289906;5,229313
8,623177;0,06245925;5,362831
8,724091;0,06467993;4,850987
8,81623;0,06592843;4,931477
8,909048;0,06688764;5,076789
9,003014;0,06763095;5,249804
9,098491;0,06821155;5,445301
9,195753;0,07048393;4,757541
9,288672;0,07276506;5,062067
9,382799;0,07449305;5,22205
9,474247;0,07412618;5,222889
9,562723;0,07171594;5,228393
9,647431;0,07848133;4,123138
9,711968;0,07213695;4,080275
9,77103;0,06411423;4,041712
9,834188;0,05900837;4,273294
9,897614;0,05510432;4,428936
9,964998;0,0528413;3,661608
10,02208;0,05192497;3,842848
10,0838;0,05346636;4,103271
10,15091;0,05727827;4,375451
10,22425;0,06322073;4,653493
10,30462;0,07302102;3,931267
10,38007;0,0824775;4,263323
10,45635;0,08942714;4,414604
10,54113;0,09719151;4,794611
10,63506;0,1056292;5,19172
10,7384;0,1257894;4,545859
10,83431;0,1354368;4,981313
10,9344;0,1425244;5,219644
11,04377;0,1498725;5,659079
11,15873;0,1553079;5,967919
11,27998;0,1738055;5,253195
11,38891;0,1767655;5,592255
11,50407;0,1789359;5,924921
11,627;0,1820172;6,296175
11,75474;0,1842927;6,565799
11,88988;0,1945776;6,000436
12,01627;0,1990485;6,36673
12,1502;0,2046905;6,733672
12,29182;0,2115033;7,105971
12,4413;0,2193734;7,489052
12,59425;0,2380264;6,701196
12,73373;0,242429;6,977939
12,88122;0,2475988;7,376152
13,03362;0,2514134;7,624863
13,19159;0,2542544;7,9115
13,3568;0,2637952;7,448887
13,51304;0,2687042;7,818349
13,67679;0,2746499;8,197099
13,84799;0,2816435;8,577642
14,02267;0,2867995;8,744767
14,20492;0,3043655;8,233337
14,37595;0,3108694;8,62514
14,5547;0,3180841;9,023092
14,74102;0,3260504;9,422967
14,93483;0,3346779;9,827752
15,1364;0,3576174;9,382583
15,32643;0,3672487;9,814118
15,52425;0,3772142;10,2593
15,72997;0,3873948;10,70246
15,94402;0,397716;11,1653
0,01067389;0,02292806;1,945035
0,05113181;0,02088937;2,044219
0,09613083;0,01694575;2,253186
0,1460141;0,01157135;2,501817
0,2049125;0,006678432;2,951425
0,2681625;0,02797881;2,909033
0,3329732;0,02270684;3,289026
0,4016167;0,01636481;3,450431
0,4740952;0,009237915;3,631635
0,5502182;0,00152427;3,814402
0,6297777;0,01677597;3,771577
0,7097307;0,009914428;4,066395
0,7922242;0,002414167;4,164525
0,8722454;0,007373214;4,028109
0,9553512;0,01700851;4,179639
1,041166;0,003610611;4,143557
1,123382;0,01308453;4,234197
1,207781;0,02254331;4,320984
1,294138;0,03199643;4,406821
1,385857;0,03978407;4,643896
1,478481;0,01781839;4,645738
1,573522;0,02433971;4,864076
1,669528;0,03157559;4,891151
1,767288;0,0393115;4,969635
1,86702;0,0474399;5,066745
1,972447;0,02583718;5,331087
2,077253;0,0331113;5,377082
2,184313;0,04087764;5,469937
2,29716;0,04726079;5,71287
2,411624;0,05439305;5,786599
2,528426;0,02648243;5,977866
2,647466;0,03447631;6,076475
2,763912;0,04466707;5,931801
2,883108;0,05461466;6,049436
3,007642;0,05584472;6,471849
3,136229;0,03444308;6,404826
3,264746;0,03468651;6,585655
3,396165;0,03487644;6,771943
3,530523;0,03502169;6,962496
3,667835;0,03513673;7,156782
3,807982;0,02721316;7,061285
3,949232;0,02728608;7,232826
4,093229;0,02734086;7,411418
4,240047;0,0273807;7,596407
4,389777;0,02740964;7,788196
4,542557;0,01677099;7,671403
4,696102;0,01680094;7,84548
4,84778;0,01858252;7,806213
4,997106;0,02208191;7,759229
5,139384;0,02871302;7,50692
5,281931;0,02329916;7,159836
5,426221;0,02744269;7,42567
5,570055;0,03136328;7,462774
5,712515;0,03420681;7,498693
5,855855;0,03737298;7,6005
5,999438;0,02863416;7,20846
6,136809;0,03207541;7,171108
6,274174;0,03606409;7,237628
6,41433;0,03988123;7,455432
6,557305;0,04364228;7,687176
6,698078;0,0283075;7,187918
6,833207;0,03422329;7,12778
6,963959;0,04090306;7,046978
7,412504;0,07684144;27,64666
7,851753;0,1084962;27,66096
8,300452;0,02922389;6,774529
8,429321;0,05680194;6,676153
8,580958;0,05848485;7,893098
8,726936;0,06259546;7,920645
8,870801;0,06745595;7,970505
9,02424;0,04947814;6,545712
9,155401;0,05482784;6,792292
9,287054;0,05931079;6,960872
9,420881;0,06259012;7,146229
9,559191;0,06337911;7,498512
9,701737;0,04300562;6,902184
9,835184;0,04316238;7,014164
