0,01000387;0,006845832;0,3654287
0,02115104;0,009160876;0,55935
0,03828028;0,01020032;0,8706174
0,05897019;0,01199704;1,036942
0,08380064;0,01426041;1,24501
0,1127697;0,01686668;1,454844
0,1460099;0,01971096;1,670685
0,1850542;0,02117467;1,954638
0,2276202;0,02323186;2,132957
0,2715314;0,02710694;2,223364
0,2817932;0,01181668;0,6300954
0,2965397;0,01549649;0,8061565
0,315477;0,01910424;0,9872785
0,338506;0,0226652;1,179411
0,3655351;0,02618593;1,375681
0,3934504;0,03129965;1,456782
0,4221558;0,0379793;1,585097
0,455978;0,04267114;1,766943
0,4930881;0,04703456;1,941829
0,5262816;0,0462839;3,146167
0,5354375;0,03476393;0,8059795
0,5497105;0,0306983;1,062418
0,5691358;0,02510995;1,34732
0,5941558;0,01819223;1,674631
0,625443;0,01021379;2,047766
0,6601952;0,004868388;2,175456
0,7015127;0,00143528;2,537489
0,7503618;0,008432269;2,95049
0,807083;0,01609641;3,375272
0,8721852;0,02430147;3,818031
0,906557;0,009088039;2,761112
0,9458995;0,01473898;2,780478
0,9883793;0,01748031;2,746064
1,032854;0,01754391;2,680398
1,078397;0,01525128;2,592113
1,124224;0,01091969;2,493389
1,176452;0,00804323;2,81204
1,229121;0,00373888;2,781959
1,287806;0,0008040667;3,08341
1,3463;0,003335416;3,089646
1,394846;0,01614338;2,971156
1,442954;0,01221722;2,728945
1,495488;0,009512842;2,847407
1,54698;0,00576061;2,686482
1,602263;0,003164768;2,851524
1,655934;0,0004647374;2,775295
1,707744;0,005124688;2,742796
1,763293;0,008338392;2,971614
1,82297;0,01062971;3,251006
1,886264;0,01226968;3,508609
1,944602;0,02496356;3,110829
2,001694;0,02260637;2,950832
2,062007;0,02093798;3,080614
2,120915;0,01806003;3,003469
2,178116;0,01401246;2,963006
2,238998;0,01119167;3,182657
2,298321;0,007280648;3,215322
2,361751;0,004539073;3,48456
2,423863;0,0007303953;3,577987
2,490119;0,001942575;3,851861
2,539536;0,01452541;2,507886
2,586917;0,009825528;2,460001
2,631744;0,004134774;2,456259
2,680303;0,0002585649;2,69693
2,72687;0,004554927;2,799313
2,777501;0,007913053;3,094248
2,826703;0,01227027;3,264705
2,87989;0,01528996;3,551648
2,937539;0,01750654;3,884962
2,994741;0,02076113;4,106833
3,03573;0,004495203;2,274507
3,080665;0,006145656;2,57684
3,129121;0,007341921;2,853463
3,176955;0,009793252;3,027468
3,224247;0,01352257;3,231761
3,276019;0,01614368;3,492781
3,32792;0,01993626;3,741258
3,385253;0,02260685;4,054955
3,447373;0,02457699;4,355754
3,510508;0,02774218;4,640462
3,556507;0,00785467;2,769571
3,607245;0,009515852;3,099471
3,658064;0,01242411;3,315839
3,713464;0,0145106;3,601434
3,769475;0,01781529;3,843461
3,830675;0,02020207;4,147299
3,892815;0,0238086;4,406207
3,960532;0,02638349;4,700202
4,029435;0,03013963;4,969641
4,099498;0,03504348;5,247984
4,145527;0,005494237;3,086259
4,196234;0,009771973;3,336537
4,247099;0,01497829;3,606845
4,298114;0,02105373;3,899574
4,354082;0,02532691;4,170331
4,415843;0,02840254;4,521349
4,478347;0,0324046;4,819291
4,546119;0,03527582;5,107984
4,619981;0,03735781;5,450841
4,699872;0,03886893;5,77586
4,751479;0,008444071;3,512633
4,808039;0,01041505;3,802277
4,870291;0,01187667;4,139695
4,934133;0,01466301;4,417306
4,999179;0,01879695;4,700915
5,06964;0,02175382;4,948627
5,14661;0,02393842;5,287843
5,229644;0,02554554;5,606793
5,318905;0,02673003;5,932629
5,410728;0,02928102;6,215878
5,471822;0,009902745;3,892154
5,538824;0,01126638;4,225979
5,61153;0,01229781;4,545815
5,690232;0,01306808;4,868415
5,774899;0,01364046;5,189226
5,865677;0,01406729;5,50907
5,962683;0,01439133;5,827893
6,066021;0,01464146;6,145836
6,175787;0,01483878;6,463117
6,292063;0,01499778;6,779341
6,375012;0,0009950995;4,547564
6,460258;0,0008076727;4,781585
6,547806;0,004257709;5,024466
6,636846;0,009366721;5,251834
6,726846;0,01601464;5,479623
6,817599;0,02400374;5,728067
6,909019;0,0330953;6,001877
7,000981;0,04305658;6,29931
7,0934;0,05367944;6,618884
7,186218;0,06478322;6,959437
7,249413;0,03427967;4,64922
7,311737;0,04590434;5,017882
7,373285;0,05764496;5,412472
7,43408;0,06943753;5,82728
7,494215;0,08122343;6,255919
7,553971;0,09296601;6,696051
7,619149;0,1005532;6,876637
7,688272;0,1059917;7,165682
7,76396;0,1078729;7,324958
7,842315;0,1103364;7,697584
7,899122;0,05568409;5,075775
7,959839;0,05540124;5,377516
8,026727;0,05519676;5,725375
8,099829;0,05507001;6,032174
8,176261;0,05653314;6,340191
8,259066;0,0575942;6,588861
8,349228;0,05840489;6,884184
8,443061;0,06082754;7,187015
8,540438;0,06486934;7,487989
8,644441;0,06776758;7,684021
0,08583823;0,01109639;3,744012
0,1714687;0,01093188;4,281515
0,2679737;0,01072836;4,830868
0,375458;0,01048711;5,38814
0,4940048;0,01020876;5,950776
0,6236867;0,009894192;6,517055
0,764555;0,009543836;7,085766
0,9166473;0,009158462;7,656045
1,079983;0,008738458;8,227222
1,254569;0,00828442;8,798804
1,4107;0,003079325;7,955961
1,578209;0,002585292;8,505632
1,756938;0,002060026;9,058132
1,946772;0,001504093;9,612637
2,147641;0,0009185076;10,16848
2,359477;0,0003041625;10,72514
2,573197;0,003449589;10,79231
2,796671;0,006524503;11,2854
3,023563;0,01200899;11,43759
3,244955;0,008502483;11,0915
3,461848;0,03061762;10,94749
3,681848;0,03219089;11,07737
3,907641;0,03477746;11,35535
4,134866;0,03656602;11,4113
4,367437;0,0395177;11,67177
4,600888;0,04155967;11,71215
4,831017;0,04152328;11,55488
5,063139;0,04155549;11,66231
5,297241;0,04156283;11,77649
5,535821;0,0430533;12,00316
5,773033;0,02293181;11,90875
6,011428;0,02370191;11,94963
6,250899;0,0242388;11,99515
6,491448;0,02464959;12,04962
6,733133;0,02495903;12,11511
6,975831;0,02517566;12,1804
7,219631;0,02534199;12,25629
7,464521;0,02546385;12,3356
7,710499;0,0255554;12,42087
7,957627;0,0256224;12,51152
8,201159;0,02120364;12,19951
8,449151;0,02437937;12,42462
8,702005;0,02910998;12,66792
8,960168;0,03527275;12,93226
9,224172;0,04264259;13,22223
9,487271;0,04765415;13,19124
9,75651;0,05342606;13,49891
10,02702;0,05740148;13,58077
10,3036;0,06214139;13,88143
10,58183;0,06542835;13,982
10,84754;0,05912691;13,29368
11,1161;0,06079379;13,43949
11,38753;0,06198186;13,58956
11,66165;0,06283325;13,73586
11,93835;0,06344044;13,87966
12,21737;0,06388596;14,0225
12,49878;0,06421176;14,16078
12,78231;0,06445354;14,29102
13,06792;0,06463;14,41863
13,35538;0,06476605;14,54433
13,62796;0,06307361;13,64095
13,90246;0,06315231;13,75111
14,17884;0,06321216;13,86396
14,45708;0,06325832;13,97782
14,73713;0,06329569;14,09466
15,01899;0,06332657;14,2164
15,30268;0,06335121;14,3433
15,58823;0,06337118;14,47474
15,87566;0,06338775;14,61093
16,16506;0,06339738;14,7518
16,43453;0,06411287;13,51833
16,70597;0,0641183;13,64052
16,97939;0,06412244;13,76717
17,25479;0,0641261;13,89889
17,53214;0,06412762;14,03393
17,81154;0,06412983;14,17599
18,09532;0,06569472;14,39765
18,3837;0,06878129;14,62499
18,67692;0,07336786;14,85551
18,9753;0,07931924;15,09578
19,26068;0,08552068;14,27467
19,5521;0,09349149;14,57496
19,84319;0,09871668;14,56409
20,14026;0,1047727;14,85847
20,43962;0,1090251;14,97674
20,7389;0,1107982;14,98339
21,03755;0,1103052;14,9692
21,34031;0,11005;15,17984
21,64168;0,1079181;15,13908
21,94092;0,1040882;15,07239
22,22166;0,09252465;14,04159
22,49995;0,08845735;13,93063
22,77509;0,08314937;13,79968
23,0528;0,07936478;13,94401
23,33284;0,0765838;14,08927
23,60942;0,07280511;13,97144
23,882;0,06801856;13,84374
24,15587;0,06457758;13,94921
24,426;0,06025559;13,85515
24,69767;0,05713087;13,99438
24,95622;0,06695062;13,01195
25,2158;0,06526414;13,10401
25,47189;0,06253943;12,99571
25,72911;0,06054932;13,10268
25,98297;0,05747262;13,02211
26,23839;0,05522406;13,16147
26,49048;0,05188724;13,10289
26,74426;0,04944992;13,25685
26,99983;0,04763338;13,43195
27,25699;0,04628658;13,60054
27,50488;0,06763175;12,59413
27,75421;0,06688783;12,72312
28,00531;0,06633013;12,86718
28,25764;0,06603107;13,01194
28,51298;0,06551903;13,24539
28,76355;0,06390271;13,12569
29,01735;0,06338671;13,31981
29,27441;0,06242967;13,55721
29,53756;0,06572574;13,7523
29,80753;0,07178587;14,02727
30,07181;0,09845695;13,28491
30,33565;0,1024643;13,25856
30,60403;0,1047168;13,50615
30,86836;0,1042221;13,32546
31,13152;0,1016306;13,33408
31,3942;0,09976286;13,31114
31,66254;0,09847331;13,65949
31,93142;0,09746179;13,71722
32,19979;0,09524587;13,78596
32,46494;0,09177092;13,70927
32,70842;0,08971223;12,2735
32,94788;0,08392221;12,13118
33,18294;0,07710832;11,99127
33,41288;0,06938493;11,83699
33,63722;0,06090242;11,68166
33,85545;0,05179766;11,52709
34,07485;0,04523388;11,66425
34,29496;0,04041594;11,82409
34,51508;0,03687578;11,96282
34,73521;0,03429216;12,11211
34,93376;0,04538137;10,41194
35,13256;0,04295486;10,52403
35,33213;0,04116482;10,68051
35,53248;0,03984374;10,84101
35,73387;0,03886318;11,01812
35,93654;0,03813058;11,20878
36,14075;0,03757936;11,41242
36,34676;0,03716159;11,62736
36,55477;0,03684279;11,85205
36,765;0,03659794;12,08506
0,1230261;0,02881873;5,552557
0,24045;0,02704072;5,872004
0,3643447;0,02447665;6,197665
0,4944125;0,02130276;6,509591
0,6332591;0,01833016;6,950456
0,7767416;0,01481348;7,186856
0,9246618;0,01088297;7,414326
1,076675;0,006628215;7,625326
1,232434;0,00211519;7,819098
1,39158;0,002607942;7,996431
1,54941;0,03933704;7,966858
1,710002;0,03506559;8,075844
1,872944;0,03065926;8,175491
2,037899;0,02613229;8,267759
2,204665;0,02149516;8,354408
2,377105;0,01768142;8,632621
2,550508;0,01355809;8,685357
2,720461;0,008200347;8,519825
2,896069;0,003721237;8,805977
3,061785;0,005356491;8,896226
3,230738;0,04626113;8,57034
3,406518;0,04978967;8,876176
3,589171;0,05415714;9,21218
3,779296;0,05922073;9,580804
3,977452;0,06486821;9,980273
4,177129;0,06913173;10,05727
4,384964;0,0736478;10,46516
4,596115;0,07706702;10,645
4,811448;0,0796451;10,86961
5,034116;0,08255285;11,24355
5,239281;0,07485861;10,29536
5,448297;0,07649255;10,48148
5,655115;0,07637966;10,36996
5,858691;0,07466584;10,21303
6,065925;0,07346421;10,40345
6,2758;0,07257068;10,55143
6,481232;0,07049119;10,35079
6,68176;0,06731731;10,12658
6,883867;0,06495553;10,23222
7,086618;0,06314218;10,30362
7,27785;0,05804873;9,579472
7,472121;0,05803651;9,733112
7,669926;0,05935657;9,912355
7,871999;0,06197351;10,12812
8,071918;0,0639208;10,03479
8,271583;0,06543732;10,0486
8,471825;0,0666303;10,10819
8,673162;0,06757212;10,19827
8,876257;0,06831461;10,31478
9,084627;0,06999862;10,5886
9,284205;0,06893504;9,983745
9,485456;0,06995541;10,07196
9,688548;0,07075369;10,17541
9,896996;0,07246578;10,44894
10,10677;0,07378817;10,53261
10,31344;0,07369775;10,40477
10,52243;0,07366145;10,54656
10,73366;0,07363629;10,69185
10,94686;0,07362032;10,82837
11,16186;0,07361108;10,96158
11,36762;0,07142144;10,2961
11,56955;0,07021636;10,11774
11,776;0,07019949;10,35055
11,9775;0,06892878;10,13626
12,18374;0,06903148;10,37024
